3.475092584088113057e-01
4.859847173463265335e-01
4.640742925209593306e-01
5.267809241559653355e-01
3.751364196323934141e-01
5.362248585437450199e-01
5.218754706467114701e-01
4.878507787290735642e-01
3.770676317715686565e-01
5.984990931878817477e-01
4.955947798017188433e-01
4.825497177783073521e-01
5.540453400284355290e-01
5.134872554396934241e-01
4.955947798017188433e-01
4.293229645274072581e-01
7.289461779935795249e-01
4.920446813583745360e-01
6.467307109900115591e-01
5.352732107269779771e-01
5.068228709921742681e-01
4.912419574378055209e-01
3.564102909848183565e-01
5.072677669991287885e-01
5.312218055017592366e-01
5.134935900609252091e-01
7.289461779935795249e-01
6.511778049480589914e-01
4.955947798017188433e-01
5.249726678026735982e-01
